name,address,phone,website,rating,reviews,status,lat,lng,category,commerce_mode,opening_hours,google_maps_url,onboarding_status,source
Metro Hardware (since 1963),"22, Godown St, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",094484 50180,https://metrohardwares.com/,4.5,342,OPERATIONAL,12.965376899999999,77.57786399999999,Hardware,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=5904482835072078736&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mumtaz Sanitary Stores,"No.20, 3, M Rama Rao Rd, S.J.P Road Cross, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",089515 03950,,4.8,106,OPERATIONAL,12.9644167,77.57909169999999,Hardware,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=12897719228491870704&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mysore Hardware,"157, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",078470 28797,,4.9,105,OPERATIONAL,12.972255599999999,77.5791186,Hardware,B,Monday: 10:45 AM – 8:30 PM,https://maps.google.com/?cid=9090561130908187716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Navkar Hardware - WHOLESALE DEALER OF HARDWARE GOODS,"1, 18th Cross Rd, opp. to digambar Jain temple, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",099648 69291,http://www.sevencolour.in/,4.9,284,OPERATIONAL,12.9730551,77.5753691,Hardware,B,Monday: 10:30 AM – 7:30 PM,https://maps.google.com/?cid=5951420924799784375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Param Mitar Hardware and sanitary,"13/3 , 24th cross, Kilari Rd, near udaya school, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",063007 47403,,5,28,OPERATIONAL,12.971872699999999,77.57788409999999,Hardware,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=3360945329839275038&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Pawan Sanitary & Hardware,"164, Kumbarpet Main Road, Near-Masjid, S P Road, Ragipet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4132 7266,,4.1,42,OPERATIONAL,12.965833,77.580017,Hardware,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=1884134204361361423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rajguru Hardware & Sanitaryware,"17,Killari Road, Avenue Rd, cross, Chickpet, Bengaluru, Karnataka 560053, India",097846 38772,,5,127,OPERATIONAL,12.971974,77.57969539999999,Hardware,B,Monday: 9:30 AM – 9:00 PM,https://maps.google.com/?cid=2995034344179915576&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ronit Hardware,"50/1, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",098443 42434,,4.6,40,OPERATIONAL,12.9726126,77.5777777,Hardware,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=7739520924574503175&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sagar Hardware & Sanitary,"128, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",080 4114 0851,,4.1,8,OPERATIONAL,12.972706,77.577607,Hardware,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=457905994126098769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shiv Hardware,"1,6th cross, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",095915 05273,,4.2,5,OPERATIONAL,12.9727109,77.57789559999999,Hardware,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=12763544528565880533&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shri Shankeshwar Hardware,"No.34,Opp.C.B.Bhandari College, Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",098452 41621,,4.9,226,OPERATIONAL,12.9721301,77.5788934,Hardware,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=16813927366870251512&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Balaji Traders - Wholesale Dealers in Hardware Items,"Limra complex, L#2/3, DR Lane, S.J.P Road Cross, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4162 2178,https://nfc.dgtechsoln.com/sri-balaji-traders/,4.5,59,OPERATIONAL,12.964916899999999,77.5786937,Hardware,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=4928867338376271349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Master Hardwares,"Kilari Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",063632 81892,https://instagram.com/srimaster.2011?utm_medium=copy_link,4.7,38,OPERATIONAL,12.9727307,77.5775093,Hardware,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=10107387984670047553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Nakoda hardwares,"68/1, Kilari Rd, opp. santoshi mata temple, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",080 4153 0215,,4.8,18,OPERATIONAL,12.973141,77.576252,Hardware,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=6714166783306552542&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Ramji Plumbing Materials,"48, M Rama Rao Rdy, 48, M Rama Rao Rd, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",078139 90001,,4.5,13,OPERATIONAL,12.9647463,77.5786305,Hardware,B,Monday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=3288808957512754041&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
"UNIVERSAL TRADING CO.,","101 Silver Jubli Road cross, MICON waire, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",099807 91664,https://www.indiamart.com/universal-trading-co-bengaluru/,4.9,53,OPERATIONAL,12.964425499999999,77.57778789999999,Hardware,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=14254394709259863652&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vaibhaav Hardware Pvt Ltd.,"29, 24th Cross, Kilari Rd, opposite C B Bhandari College, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",080 4114 3839,,4.1,43,OPERATIONAL,12.9722317,77.5780376,Hardware,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=11125491750386779436&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vanitha Sanitaryware & Hardware,"2, 6th Cross Rd, Anchepet, Kilari Rd, Bengaluru, Karnataka 560053, India",096628 80844,,4.9,1180,OPERATIONAL,12.972674,77.5779474,Hardware,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=9564184494545022456&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vinayaka Hardwares,"Shop No.119, 2nd Cross (Near JK Foot Wear Jangama Maistry Lane, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",098860 50710,,4.4,8,OPERATIONAL,12.971832599999999,77.5739784,Hardware,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=5564537973711833839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
GOLDEN HEERA-wholesale artificial imitation jewellery shop in bangalore,"212,1st floor, safena plaza, Kumbarpet Main Rd, opp. to FMC Complex, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",098444 42225,http://www.goldenheera.com/,4.8,12,OPERATIONAL,12.966459799999999,77.5785252,Imitation Jewellery,B,Monday: 9:00 AM – 8:30 PM,https://maps.google.com/?cid=5178444418289270783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Kheteshwara Fancy Stores ( Branch),"217, 2nd floor, FMC Complex, Kumbarpet Main Rd, Ragipet, KR Market, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",085531 68450,,4.9,345,OPERATIONAL,12.966560999999999,77.578538,Imitation Jewellery,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=7143503829774317483&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
M B Jewellers,"#2/2, Bhagirathi Building, P.s.lane, 1st Cross, XH9G+P3H, A S Char Street, AS Char St, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",,https://younicornportfolios.com/M-B-Jewellers,4.3,113,OPERATIONAL,12.969370999999999,77.575238,Imitation Jewellery,B,Monday: 9:30 AM – 9:30 PM,https://maps.google.com/?cid=3116550229348852915&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mataji Fancy store,"68/1, srinivasa temple road, Akkipete Main Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",096322 48502,https://www.instagram.com/mataji_bangales_25?igsh=MW9oMDJrcXBlZHM0Mg==,4.4,249,OPERATIONAL,12.9721393,77.5744698,Imitation Jewellery,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=6783067247369206210&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Mayur Novelty - wholesale immitation jewellery/Anti tarnish jewellery wholesale,"A B M Market, 92/1, near Lal Building, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",099006 59471,https://t.me/mayurnovelty,4.6,172,OPERATIONAL,12.968748,77.5755461,Imitation Jewellery,B,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=12774534806508620822&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Meenakshi fashion and Prince Micro Gold,"Visvanathan building, 70/1, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",094497 53129,,4.8,6,OPERATIONAL,12.9685811,77.5758544,Imitation Jewellery,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=7541503451882228942&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Meghdoot fashion jewellery,"2 nd FLOOR, S N PLAZA, opp. RAGHVENDRA HOTEL, near RAKESH PLASTICS, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",096111 22231,https://meghdootfashions.com/,4.7,267,OPERATIONAL,12.9689509,77.57537289999999,Imitation Jewellery,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=13518007293897376011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Om Vidhi creations,"29,M.T street 1st cross R.T street.Chickpet Landmark, opposite to Goutham jewellers, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",090196 30324,,4.9,87,OPERATIONAL,12.9702401,77.5788302,Imitation Jewellery,B,Monday: 11:00 AM – 8:30 PM,https://maps.google.com/?cid=1429225666077507875&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
PRASAD NOVELTIES,"Mahalakshmi Mansion, # 6, Avenue Road Cross, BT St, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",080 4269 9699,https://3dtour.dgtechsoln.com/prasad-novelties/,4.8,1589,OPERATIONAL,12.970922,77.5797517,Imitation Jewellery,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=5060333306598422902&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Prabhath Fancy Stores,"padamavati complex, D.C. Plaza, no6, ASR street, near ragvendra prasana hotel, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",094485 08367,https://sites.google.com/view/krion-fancy/catlogue,4.7,147,OPERATIONAL,12.9692881,77.5753077,Imitation Jewellery,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=3519667254209370835&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
R C Scientific Gold / Vani Gold/Srivani,"7, AS Char St, Ranasinghpete, Chickpet, Bengaluru, Karnataka 560053, India",080 2287 0088,,4.4,202,OPERATIONAL,12.969386,77.575576,Imitation Jewellery,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=7221041995437323396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Rishabh Fancy Store,"230 Main Road, Rangaswamy Temple St, near Manak Mawa, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",099640 18261,,4.8,237,OPERATIONAL,12.9708329,77.5781561,Imitation Jewellery,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=12176616841875781118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Shree Impex,"No5/1 P S Lane, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",096115 96491,https://www.shreeimpex.co.in/,4.4,192,OPERATIONAL,12.969507799999999,77.5751021,Imitation Jewellery,B,Monday: 9:00 AM – 8:00 PM,https://maps.google.com/?cid=14047808553746217215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sky Imitation Jewellery,"Shop No 159,ground floor, Old Taluk Cutchery Rd, near Mahalakshmi silks, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",075300 01512,,5,2,OPERATIONAL,12.9681415,77.57845449999999,Imitation Jewellery,B,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=5919973211274209697&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Jaya Jewellery (GOLD COVERING) Bangaluru,"opposite Sudarshan Siliks, 710, Manandi Complex, near Kuberan Silks, Ragipet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",080 4147 7666,https://srijayajewellery.in/,4,27,OPERATIONAL,12.969177799999999,77.5766213,Imitation Jewellery,B,Monday: 10:30 AM – 8:30 PM,https://maps.google.com/?cid=6807460096974612783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Krishitha Gold Covering ( Imitation Jewellery),"589, Avenue Rd, opp. Madhuvan Hotel, Anchepet, Nagarathpete, Bengaluru, Karnataka 560053, India",099014 83843,,3.7,3,OPERATIONAL,12.9702972,77.5798659,Imitation Jewellery,B,Monday: 10:30 AM – 9:00 PM,https://maps.google.com/?cid=13721116164158461813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Lakshmi gold covering,"Next Hanuman temple, 326, Chickpet Rd, Balepete, Chickpet, Bengaluru, Karnataka 560053, India",081054 83206,,4,9,OPERATIONAL,12.970587799999999,77.574439,Imitation Jewellery,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=10761639655006404765&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Swastik Jewellery,"Metro Station, 44, AS Char St, near Chickpet, O.T.Pet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",094486 80571,,4.9,42,OPERATIONAL,12.9683488,77.5749708,Imitation Jewellery,B,Monday: 9:00 AM – 9:00 PM,https://maps.google.com/?cid=466799664700896604&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Vijay Jewellery imitation xperts,"50, Old Kasai Rd, Ragipet, Kumbarpet, Dodpete, Nagarathpete, Bengaluru, Karnataka 560002, India",095900 65313,,4.6,57,OPERATIONAL,12.9662843,77.5781413,Imitation Jewellery,B,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=2754995660150325440&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Sri Alankar Card Palace (ಅಲಂಕಾರ್ ಕಾರ್ಡ್),"27, opp. to Shree Charan bank, Santhusapet, Chickpet, Bengaluru, Karnataka 560053, India",080957 71783,,4.7,197,OPERATIONAL,12.9697728,77.5733399,Invitation Covers,B,Monday: 10:00 AM – 9:00 PM,https://maps.google.com/?cid=17714273360874818396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
AKSHAYA JEWELS,"basement shop, 494, Avenue Rd, opposite Raja Market, Kumbarpet, Mamulpet, Chickpet, Bengaluru, Karnataka 560053, India",094499 89249,,4.8,77,OPERATIONAL,12.967794399999999,77.5785044,Jewellery,C,Monday: 11:30 AM – 8:00 PM,https://maps.google.com/?cid=12376328776096892072&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Adeshwar Diamond,"Devi Krupa building, 16/86, Chowdeshwari Temple St, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,,5,35,OPERATIONAL,12.9682015,77.5793637,Jewellery,C,Monday: 11:30 AM – 8:30 PM,https://maps.google.com/?cid=16609429720612703135&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Ajantha Jewellers,"No. 69, Paradise Mansion, Avenue Rd, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",080 2221 2641,,4.3,44,OPERATIONAL,12.9705274,77.579973,Jewellery,C,Monday: 11:30 AM – 8:00 PM,https://maps.google.com/?cid=1558299327841816678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
DIAMOND FANCY STORE,"Srinidhi Complex, Balepete Main Rd, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",089514 88590,https://www.instagram.com/diamond_fancy_store_?igsh=MWU1Y2d6MnYzaWJv&utm_source=qr,4.9,19,OPERATIONAL,12.972077500000001,77.5744327,Jewellery,C,Monday: 8:30 AM – 8:30 PM,https://maps.google.com/?cid=470886598249879921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Davanam Jewellerrs Pvt. Ltd.,"506/507, Avenue Rd, Kumbarpet, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",080 4343 8383,http://www.davanam.com/,4,58,OPERATIONAL,12.9683162,77.5787541,Jewellery,C,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=12731173118059337153&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Deepa Jewellers,"848, Nagarathpet Main Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",098453 42123,,4.4,34,OPERATIONAL,12.9676388,77.5792809,Jewellery,C,Monday: 10:00 AM – 8:00 PM,https://maps.google.com/?cid=2031107905992359185&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Dhanlakshmi Silver,"Shivakrupa Complex, 15/1, Chowdeshwari Temple St, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4854 3393,,4.8,19,OPERATIONAL,12.968179399999999,77.5793568,Jewellery,C,Monday: 12:30 – 8:00 PM,https://maps.google.com/?cid=18244664966964582964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
GJ Gold,"169,ok Road, Nagarathpet Cross, Raja Market Parallel, To, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",099866 42435,,5,8,OPERATIONAL,12.967652999999999,77.5790633,Jewellery,C,Monday: 11:30 AM – 8:30 PM,https://maps.google.com/?cid=11883296008042101766&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
GLITIANI Sterling Silver Jewellery,"29,Mallikarjuna Temple street, cross, BVK Iyengar Rd, near Ram Mandir Road, Huriopet, Chickpet, Bengaluru, Karnataka 560053, India",080 4124 3609,,4.4,15,OPERATIONAL,12.970313599999999,77.577302,Jewellery,C,Monday: 10:00 AM – 7:00 PM,https://maps.google.com/?cid=11064167183277524922&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
GOUTHAM JEWELLERS,"Thigalarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4124 7201,,3.7,159,OPERATIONAL,12.966173399999999,77.5818752,Jewellery,C,Monday: 11:00 AM – 9:00 PM,https://maps.google.com/?cid=2602855233047470817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
GSR GRAND SILVER JEWELLERY,"88/1, B.T street, Diwan Khan Ln, behind rice memorial church, Anchepet, Chickpet, Bengaluru, Karnataka 560053, India",091418 74248,,4.7,24,OPERATIONAL,12.9709472,77.579916,Jewellery,C,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=3077600488227528370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
HERITAGE JEWELRY,"123/124, shop No 8, Sri Raghavendra Market, Ground floor, Avenue Rd, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,,5,11,OPERATIONAL,12.968858899999999,77.57949920000001,Jewellery,C,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=5456402595263790168&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
HJR JEWELS & DIAMONDS,"98/99, CT St, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,,4.2,374,OPERATIONAL,12.9681164,77.5793709,Jewellery,C,Monday: 11:30 AM – 8:00 PM,https://maps.google.com/?cid=1615745124391841426&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
House of Menghraj,"BLOCK-D, D7, JC Rd, Bengaluru, Karnataka 560027, India",074830 85374,https://menghraj.com/,4.9,601,OPERATIONAL,12.964576899999999,77.58638069999999,Jewellery,C,Monday: 11:00 AM – 7:30 PM,https://maps.google.com/?cid=17303892535134124471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
JAYALAKSHMI & CO : Antique Jewels &Gems,"170, Old Kasai Rd, near Raja Market, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",092431 13131,https://nfc.dgtechsoln.com/jayalakshmi-and-co-jewellers/,5,176,OPERATIONAL,12.9676783,77.5790316,Jewellery,C,Monday: 11:00 AM – 8:00 PM,https://maps.google.com/?cid=4125863380739969220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Jain Diamond,"4th floor, Chowdeshwari Temple, 113, Chowdeshwari Temple St, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",,,5,3,OPERATIONAL,12.969325699999999,77.5797836,Jewellery,C,Monday: 10:30 AM – 8:00 PM,https://maps.google.com/?cid=4876057204640200837&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
Jain Jewellers,"No. 934 Purandara, Nagarathpet Main Rd, Medarpet, Kumbarpet, Ganigarpet, Nagarathpete, Bengaluru, Karnataka 560002, India",080 4151 7585,,4.1,70,OPERATIONAL,12.966648699999999,77.5812203,Jewellery,C,Monday: 10:00 AM – 8:30 PM,https://maps.google.com/?cid=11839229997366833842&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,pending,Google Maps API
